symbol,timestamp,open,high,low,close,volume,change,change_percent,market_cap,pe_ratio,pb_ratio,dividend_yield,sector,market_sentiment,data_source
TCS,2025-07-16T21:36:19.652970,820.0145403043106,848.7653129475046,788.8786484111246,845.9885433163221,8665313,25.974003012011558,3.1675051764780298,16979000000,13.080898532287986,2.5732409284854736,1.6253955538337035,FMCG,bullish,mock_training_data
TCS,2025-07-17T21:36:19.652970,2009.3227660216537,2094.8542474538376,1934.9137401914688,2081.9562998972074,3624264,72.63353387555372,3.614826602465867,395871000000,40.71544685930995,1.9727625648947216,1.410248335427526,IT,bearish,mock_training_data
TCS,2025-07-18T21:36:19.652970,386.81105262417327,398.5015715200019,375.36607022806544,377.2094966933297,8920084,-9.601555930843583,-2.4822341206916034,50819000000,24.42238313695305,4.600521536144371,2.9232049153608224,IT,neutral,mock_training_data
TCS,2025-07-19T21:36:19.652970,1918.5325042144368,1941.5298216109256,1897.3267044509976,1911.8195802032074,5073161,-6.712924011229547,-0.34989889389328976,471674000000,49.374627605824145,2.2950525096850165,2.0380196658851624,Banking,neutral,mock_training_data
TCS,2025-07-20T21:36:19.652970,2159.070771020603,2187.34845829684,2133.6637071425357,2182.353189428723,162405,23.282418408120257,1.0783536473477684,18573000000,18.688617616534103,4.9086796370250845,4.48524385690066,Energy,bearish,mock_training_data
TCS,2025-07-21T21:36:19.652970,504.1450210581782,509.21244557466207,500.6258042705423,506.61546526449786,9027738,2.470444206319636,0.4900265009330613,195724000000,11.49329760046928,2.3403311192049796,1.3186209012158834,Auto,neutral,mock_training_data
TCS,2025-07-22T21:36:19.652970,2505.1110339943834,2649.9085513629266,2369.582190902137,2638.300623796888,4349882,133.1895898025044,5.3167140296426085,330048000000,33.29559898085519,4.706829419272888,1.571741393585791,Energy,bullish,mock_training_data
TCS,2025-07-23T21:36:19.652970,2239.9604594565712,2311.717555118414,2177.695111701509,2290.1950667723577,8316089,50.23460731578644,2.2426559854531396,125399000000,28.212410600215737,3.6684409432284104,4.231104013362933,Auto,bearish,mock_training_data
TCS,2025-07-24T21:36:19.652970,915.2525201168648,953.6441491959204,875.222855785287,881.6479742888971,3440953,-33.60454582796772,-3.671614673475785,341661000000,10.095700836437643,3.963524886627155,4.78100672236993,FMCG,neutral,mock_training_data
TCS,2025-07-25T21:36:19.652970,2252.646406837579,2294.6638998997378,2218.7401917880875,2233.059609118881,4469338,-19.586797718698328,-0.8695016518902152,426330000000,45.167905234405126,1.0499917229968776,4.431631899862399,Auto,bullish,mock_training_data
TCS,2025-07-26T21:36:19.652970,891.0724814666528,911.9844769285894,875.3571951320614,904.2189462706106,3854512,13.146464803957768,1.4753530242926436,159979000000,28.819267229616372,1.6176535451491811,1.5596068374298433,Auto,neutral,mock_training_data
TCS,2025-07-27T21:36:19.652970,2218.055990726013,2240.0892749518866,2182.675233095632,2197.9465846973444,858223,-20.109406028668822,-0.9066230118964048,318660000000,38.994761293864215,4.641606731779793,0.8282075223533653,Pharma,bullish,mock_training_data
TCS,2025-07-28T21:36:19.652970,1399.7013563233481,1458.5733773656484,1346.7754342856601,1445.6003775724546,4867300,45.89902124910655,3.279201026829849,155418000000,34.544740828887626,1.9591022188148814,4.136854623539098,Auto,bearish,mock_training_data
TCS,2025-07-29T21:36:19.652970,1238.4612292051636,1251.2951837099954,1216.7063526193579,1227.251054880407,8213449,-11.210174324756427,-0.9051695814451166,153199000000,30.86944454853413,4.4865443776803,2.9031772980737873,Energy,neutral,mock_training_data
TCS,2025-07-30T21:36:19.652970,1240.7851654250203,1268.1875138791556,1214.7219398975956,1221.9116057019553,7756501,-18.873559723065032,-1.5210981118234161,342477000000,29.268793184808143,3.6504601094943054,1.4728235248810355,Auto,neutral,mock_training_data
TCS,2025-07-31T21:36:19.652970,1024.6407735364637,1054.2682220276524,992.7974190542885,1002.1580409753723,6264168,-22.482732561091474,-2.194206315203929,46422000000,37.26378194318286,1.4358656689302371,0.6015287796665347,Banking,neutral,mock_training_data
TCS,2025-08-01T21:36:19.652970,2504.5088894056234,2531.633938839375,2482.2620137854924,2488.823998474588,5990012,-15.684890931035424,-0.6262661313515163,381067000000,42.28139927022406,4.455966139556011,4.423503009537053,FMCG,bullish,mock_training_data
TCS,2025-08-02T21:36:19.652970,2807.9768469743626,2852.2749721415876,2763.5136956807264,2829.670372078753,2420253,21.693525104390623,0.7725678054562922,191280000000,30.005193020286573,3.551374540296677,4.486484493678743,FMCG,bearish,mock_training_data
TCS,2025-08-03T21:36:19.652970,2323.2568738243926,2370.4565433817106,2289.7381505612534,2294.217678671867,2762161,-29.039195152525785,-1.2499347566643964,372737000000,48.38070152788045,3.0847580508646706,2.7008706355818846,Banking,neutral,mock_training_data
INFY,2025-07-05T21:36:19.652970,304.44200434487084,309.01443830421795,298.91843271583707,301.20352772550297,7327632,-3.238476619367897,-1.0637417219535061,94036000000,28.087333064738914,2.372035198915083,3.3276993131252706,Pharma,bullish,mock_training_data
INFY,2025-07-06T21:36:19.652970,820.5916030292736,824.0060649976198,813.4172241373302,823.8186434292031,2656369,3.2270403999295283,0.3932577896260056,333415000000,16.592289336253614,3.2932175206543253,0.8855323354358291,Pharma,bullish,mock_training_data
INFY,2025-07-07T21:36:19.652970,2932.4876414908454,3000.683312972505,2868.287921260211,2985.3973107266906,8093565,52.90966923584515,1.804258899074045,326388000000,10.50245597139396,3.6067280854704498,1.9605988513385237,Banking,bullish,mock_training_data
INFY,2025-07-08T21:36:19.652970,1472.39364004584,1514.4518494878782,1435.5101105296567,1437.373908253458,5136560,-35.019731792381876,-2.378421832309165,187596000000,17.913284525841526,0.5915757656630254,4.111556250671308,Auto,bearish,mock_training_data
INFY,2025-07-09T21:36:19.652970,1975.3324620298051,2012.7464263251595,1949.883777463812,1957.606651530231,3169407,-17.72581049957423,-0.8973583353841917,262777000000,16.674462008847595,2.2740482483019555,3.3495743916651364,Energy,neutral,mock_training_data
INFY,2025-07-10T21:36:19.652970,2111.206719086317,2143.096312216195,2060.2209492913607,2141.5910662595993,1972962,30.384347173282148,1.43919337214083,31412000000,25.301712554900142,4.587696499226885,0.8795927133582349,FMCG,bearish,mock_training_data
INFY,2025-07-11T21:36:19.652970,162.77418853734386,169.45941124671376,156.38416786464208,168.91941122682124,426919,6.145222689477377,3.775305375316021,225297000000,15.359236386130624,4.233620034921602,3.8172075673604624,IT,bullish,mock_training_data
INFY,2025-07-12T21:36:19.652970,2659.695779202048,2711.311807967448,2614.8028754605716,2621.8631395455586,5857072,-37.83263965648926,-1.4224423692486992,368666000000,48.08029824378146,3.771618151715135,1.4824737758299293,FMCG,bullish,mock_training_data
INFY,2025-07-13T21:36:19.652970,2711.2545815978333,2730.987048190603,2686.2053347626784,2721.4320108520715,2757106,10.177429254238225,0.37537711594166584,12696000000,12.516421174401916,3.8219277183218963,1.8329943281906413,FMCG,bullish,mock_training_data
INFY,2025-07-14T21:36:19.652970,1902.4456030534172,1971.8570495598472,1825.8064592701278,1971.8393667074465,2357410,69.39376365402934,3.6476082965343473,278349000000,44.370734170103326,2.923257170265665,1.5695140075610592,FMCG,neutral,mock_training_data
INFY,2025-07-15T21:36:19.652970,1270.7338606911987,1320.3910598941939,1211.7657723324178,1223.3735569514026,5792016,-47.36030373979616,-3.727004151289016,13124000000,25.192182363417484,1.2768747572653862,2.417798086607406,Pharma,bullish,mock_training_data
INFY,2025-07-16T21:36:19.652970,2083.7404344642214,2126.6407033051664,2034.3822668297391,2116.9350350056325,1064345,33.19460054141129,1.593029534407744,349661000000,29.82790558689768,1.2524340980316602,1.7113417814351721,Auto,neutral,mock_training_data
INFY,2025-07-17T21:36:19.652970,2523.6176724226434,2657.143717760701,2388.522522555748,2401.8715317828605,917272,-121.74614063978287,-4.824270410299829,126884000000,31.71267126866313,4.976318794457855,1.661578824731535,Banking,bullish,mock_training_data
INFY,2025-07-18T21:36:19.652970,2379.2841181968697,2423.47381989341,2326.632878626527,2347.432998069581,9393141,-31.851120127288656,-1.3386850222590017,306680000000,30.159190999450665,2.4196083317191293,0.23329551421194472,Auto,neutral,mock_training_data
INFY,2025-07-19T21:36:19.652970,960.1812249273539,969.4607724586033,946.7813917622248,955.9137031548452,6963911,-4.267521772508813,-0.44444961656396564,323934000000,38.37050336901239,2.72132157847533,4.212878777046551,Energy,bullish,mock_training_data
INFY,2025-07-20T21:36:19.652970,1214.8318799096298,1221.2024516422757,1202.5116601217687,1209.603475081042,7797343,-5.228404828587756,-0.4303809370706251,446756000000,30.07704567766971,4.594666226548289,3.636257892071741,FMCG,bullish,mock_training_data
INFY,2025-07-21T21:36:19.652970,2070.1782267377075,2124.878061806987,2014.7761702382281,2032.7322852434002,3436038,-37.445941494307384,-1.808826941113984,231244000000,11.268888526780856,2.1852920102387454,1.422046505075711,IT,neutral,mock_training_data
INFY,2025-07-22T21:36:19.652970,1654.5879958491628,1724.848752466375,1595.8674364627807,1600.3615141012103,6585691,-54.22648174795239,-3.277340454783273,323360000000,38.82176369855775,3.896630658682673,4.11009321742098,Auto,bullish,mock_training_data
INFY,2025-07-23T21:36:19.652970,2132.4503542302054,2166.4132910158664,2095.1349915253145,2165.127622312067,2392664,32.67726808186186,1.532381188478268,133768000000,28.788617148769248,1.098936517101988,4.393809629827179,Banking,neutral,mock_training_data
INFY,2025-07-24T21:36:19.652970,151.6883678365406,155.99082235084597,148.04404060287925,148.7780483902761,8087441,-2.9103194462645097,-1.9186174179160989,74280000000,48.43059237797685,2.169518516706624,1.9586204480589808,Auto,bearish,mock_training_data
INFY,2025-07-25T21:36:19.652970,2212.2970190181363,2283.0711645994593,2152.1348590972284,2162.4640480217336,5163225,-49.83297099640285,-2.2525443269150074,411530000000,31.556150877542596,3.753973230763055,3.777997623443874,Banking,neutral,mock_training_data
INFY,2025-07-26T21:36:19.652970,560.9495397712774,567.0942957386774,557.337631161615,558.4816609323397,3208240,-2.467878838937791,-0.43994667326833864,434507000000,22.630278868496188,4.598713677069048,4.776702181739636,Banking,neutral,mock_training_data
INFY,2025-07-27T21:36:19.652970,333.4936360148581,337.55908551741084,328.660302117332,331.4884801137823,2943408,-2.0051559010757685,-0.6012576206960761,35293000000,21.436218835267283,2.37379983861027,3.0452930745564677,IT,neutral,mock_training_data
INFY,2025-07-28T21:36:19.652970,2637.9557283574295,2674.502188295327,2589.1217171591115,2610.5420857130343,1187122,-27.413642644395065,-1.0392002545647216,211129000000,29.485543085276277,0.7458335805143632,0.2922401944124736,Banking,bullish,mock_training_data
INFY,2025-07-29T21:36:19.652970,775.8843455935996,776.9358435453961,774.898146216964,776.3984840395528,2842581,0.5141384459532,0.06626483043163504,155929000000,18.296232185212986,3.9192318126882024,0.15137095622611063,Auto,neutral,mock_training_data
INFY,2025-07-30T21:36:19.652970,2769.5180533624684,2809.268659758297,2728.2289797731514,2748.2939499296167,6951017,-21.224103432851948,-0.7663464553727602,434063000000,35.511177876937836,4.16507819749719,3.702107793178789,Energy,bullish,mock_training_data
INFY,2025-07-31T21:36:19.652970,1373.7115514094983,1383.0724572625682,1360.8892457062611,1380.787987107786,9116670,7.076435698287732,0.515132575759951,122282000000,20.39208961238799,2.615034613602341,1.915397096329539,IT,bearish,mock_training_data
INFY,2025-08-01T21:36:19.652970,1189.3922283849624,1205.7361316506183,1177.1378898882433,1200.506119635145,8580658,11.11389125018259,0.934417678621777,337560000000,30.51995813047369,4.841001296624496,0.06507451510938012,Energy,neutral,mock_training_data
INFY,2025-08-02T21:36:19.652970,990.4246654285704,1010.1993806944486,965.3950403099466,1006.0859139067317,6981235,15.6612484781613,1.581265998801076,41680000000,35.8103638854125,1.733909478428767,4.3403703784922385,Banking,bearish,mock_training_data
INFY,2025-08-03T21:36:19.652970,376.4867128021979,396.2527783538496,356.3327176043485,396.13240126685224,9508626,19.645688464654302,5.21816249992757,60077000000,14.132288020523536,2.5070033384674217,1.4976589313513395,Pharma,neutral,mock_training_data
HDFCBANK,2025-07-05T21:36:19.652970,1159.6350688691969,1188.3710953136895,1131.9426148051896,1141.1178020635816,6814978,-18.51726680561516,-1.5968184563159196,131446000000,16.408802611585827,1.2533810509054841,4.641301959152437,Auto,neutral,mock_training_data
HDFCBANK,2025-07-06T21:36:19.652970,2780.9876507932445,2820.3968103895163,2747.2355826519306,2795.6499596966028,7503411,14.662308903358308,0.5272338731592733,369094000000,38.22898664634792,3.9033491031209353,1.3690140818248864,IT,neutral,mock_training_data
HDFCBANK,2025-07-07T21:36:19.652970,1133.1793729696344,1146.7552839775424,1116.5122878792029,1121.6692807524885,8632111,-11.510092217146047,-1.0157343569520199,166398000000,21.103945848985674,2.2919051163037194,1.597919267451335,FMCG,neutral,mock_training_data
HDFCBANK,2025-07-08T21:36:19.652970,1018.5119093276737,1046.5129552244907,993.9848339496998,1042.6852762191556,1726897,24.173366891481987,2.3734005140341443,244054000000,36.21970725313099,2.1347688887212612,2.7787719138924967,Energy,bearish,mock_training_data
HDFCBANK,2025-07-09T21:36:19.652970,1516.3338756630574,1566.343325461559,1474.7927315015265,1481.4813657251625,3282408,-34.852509937894816,-2.298472025011947,120340000000,21.45796492233552,4.503406299114308,0.7291571149557835,Pharma,bearish,mock_training_data
HDFCBANK,2025-07-10T21:36:19.652970,2385.169409242811,2424.575950093217,2344.2706704007796,2362.0008865382824,8079444,-23.168522704528662,-0.971357531869557,428797000000,49.7702200610535,2.8369830741452637,2.7224322457841525,FMCG,neutral,mock_training_data
HDFCBANK,2025-07-11T21:36:19.652970,1573.8700072952,1610.385450845324,1529.2220461448146,1538.3708666721218,1602421,-35.499140623078205,-2.255531934564649,395696000000,15.244223221034172,4.933779114983035,4.615239161484086,FMCG,neutral,mock_training_data
HDFCBANK,2025-07-12T21:36:19.652970,461.46236451491774,465.909794636457,459.66972489867993,459.6994986404921,4458702,-1.7628658744256238,-0.3820172586075837,435553000000,44.25113581269531,1.7493937815479643,4.119185202975145,Energy,bearish,mock_training_data
HDFCBANK,2025-07-13T21:36:19.652970,1365.308670971063,1410.049790498144,1315.898971987486,1405.226070983986,641157,39.91740001292279,2.923690507622127,96496000000,49.57579092174734,2.1919265269659602,0.49330761107485965,Energy,neutral,mock_training_data
HDFCBANK,2025-07-14T21:36:19.652970,177.09270600832264,178.23462732794994,174.7454287607858,178.0905397465998,2987121,0.9978337382771547,0.5634527591612162,389022000000,35.41710655161723,4.103252397051897,1.6042023824136964,FMCG,bearish,mock_training_data
HDFCBANK,2025-07-15T21:36:19.652970,2203.9367337337258,2275.5498711455784,2130.450014436946,2133.6530843873825,9007253,-70.28364934634332,-3.189004850755159,254447000000,19.66485638788081,1.867903971774426,4.088591656400396,FMCG,bullish,mock_training_data
HDFCBANK,2025-07-16T21:36:19.652970,123.94819507236309,127.41444941623719,121.36960860345124,126.25171891981846,6269676,2.3035238474553714,1.8584569513985536,296657000000,29.63212496679184,3.2775845384595192,0.6586896242321899,Auto,bearish,mock_training_data
HDFCBANK,2025-07-17T21:36:19.652970,1832.0495764516181,1909.7855455112965,1753.9300500035047,1908.9505923531126,400886,76.90101590149442,4.197540115177405,70979000000,20.76110304144787,2.669459433644459,4.441517943844166,Banking,bearish,mock_training_data
HDFCBANK,2025-07-18T21:36:19.652970,1560.5774252049396,1584.4719922145223,1543.32194019157,1576.3452306678807,2534474,15.767805462941197,1.010382772957934,87302000000,46.27440462599282,4.073920507698552,4.249119244340987,Auto,bearish,mock_training_data
HDFCBANK,2025-07-19T21:36:19.652970,2210.3359614738406,2228.711425556634,2181.0972252467377,2227.681218397025,8430079,17.34525692318455,0.7847339601541307,185930000000,37.00199682602095,1.7173381647464907,0.6087334244833442,Pharma,bearish,mock_training_data
HDFCBANK,2025-07-20T21:36:19.652970,2401.933871694418,2438.2704951258374,2368.334385132029,2426.9332439496397,5560825,24.999372255221846,1.0408018534492922,320144000000,31.854750350348155,0.9235790157775796,3.265753002846826,IT,bullish,mock_training_data
HDFCBANK,2025-07-21T21:36:19.652970,2755.924440924276,2835.0220512221936,2674.9000085182206,2695.0566728316285,2365331,-60.86776809264766,-2.2086152722036876,292290000000,26.797113109772432,4.841334175427137,3.2628678527877746,FMCG,neutral,mock_training_data
HDFCBANK,2025-07-22T21:36:19.652970,2486.699621954989,2552.2577350650445,2430.1747155846656,2443.0175402640953,2308251,-43.68208169089376,-1.7566287984775522,471404000000,10.773784482704798,4.054242264101999,1.232205736141,Banking,neutral,mock_training_data
HDFCBANK,2025-07-23T21:36:19.652970,2384.441582958198,2417.817256142656,2348.46627395894,2371.6115447782713,240823,-12.83003817992682,-0.5380730763808251,494744000000,48.020012516435614,0.9133553218457826,3.525781525813134,Banking,bullish,mock_training_data
HDFCBANK,2025-07-24T21:36:19.652970,2529.6399503876924,2594.4144636069027,2454.30325690849,2475.1129862844696,7652847,-54.52696410322292,-2.1555227294250363,91838000000,49.17414788578499,1.2128822521684048,4.482053357295269,Banking,neutral,mock_training_data
HDFCBANK,2025-07-25T21:36:19.652970,2878.4006152290162,2935.5437190514094,2830.356871554919,2907.4456262898234,1338782,29.045011060807283,1.0090677061120747,217927000000,29.57645548774808,4.001814529038969,1.2294951567530665,Auto,bullish,mock_training_data
HDFCBANK,2025-07-26T21:36:19.652970,1567.3164862646868,1598.0655254576527,1531.9547340588167,1589.9164922817308,4820948,22.60000601704396,1.4419554834713386,212562000000,49.45565083209105,2.6291236122868655,1.0490239556929444,Pharma,bullish,mock_training_data
